-9999999.0,0.050008533405901015,0.051009837444303936,0.0519171799355087,0.0363895351340107,0.06063079192524151,0.040194892152165554,0.056927006444005696,0.1563788823849525,0.018666629592190565
0.050008533405901015,-9999999.0,0.6812444577263446,0.2189552260203061,0.7590461531486562,0.10500877285095678,0.11760760643289574,0.10614596919519449,0.06484389533253805,0.9248350603736868
0.051009837444303936,0.6812444577263446,-9999999.0,0.3208711360707483,0.3412214471707844,0.12145957989095635,0.1455238106385345,0.10573316540526456,0.06549009043214048,0.34328586399838096
0.0519171799355087,0.2189552260203061,0.3208711360707483,-9999999.0,0.14828870249807102,0.18265499037238261,0.2930911605128143,0.10223528271577953,0.06618278382581906,0.11995600899701327
0.0363895351340107,0.7590461531486562,0.3412214471707844,0.14828870249807102,-9999999.0,0.07724960347461532,0.08244123934815029,0.0781847659629512,0.04884334430699902,0.6846629619931884
0.06063079192524151,0.10500877285095678,0.12145957989095635,0.18265499037238261,0.07724960347461532,-9999999.0,0.29490942522712804,0.09373399361938824,0.07469664227944323,0.05504553554402644
0.040194892152165554,0.11760760643289574,0.1455238106385345,0.2930911605128143,0.08244123934815029,0.29490942522712804,-9999999.0,0.07508560101474845,0.053102492383132666,0.05653564135218355
0.056927006444005696,0.10614596919519449,0.10573316540526456,0.10223528271577953,0.0781847659629512,0.09373399361938824,0.07508560101474845,-9999999.0,0.10268482019285229,0.04791458651881754
0.1563788823849525,0.06484389533253805,0.06549009043214048,0.06618278382581906,0.04884334430699902,0.07469664227944323,0.053102492383132666,0.10268482019285229,-9999999.0,0.028894721372738512
0.018666629592190565,0.9248350603736868,0.34328586399838096,0.11995600899701327,0.6846629619931884,0.05504553554402644,0.05653564135218355,0.04791458651881754,0.028894721372738512,-9999999.0
